year_month,customer_id,country_code,product_id,volume_units,unit_price_eur,revenue_eur,cost_eur,margin_eur,margin_pct
2023-07,CUS0077,ES,P05,3001401.63,0.542169,1627266.28,1164016.79,463249.5,0.2847
2023-07,CUS0088,ES,P05,886221.22,0.636367,563962.34,403646.87,160315.47,0.2843
2023-07,CUS0091,ES,P05,1748432.83,0.553852,968372.82,694861.23,273511.59,0.2824
2023-07,CUS0098,ES,P05,1346438.99,0.616789,830468.54,593861.44,236607.1,0.2849
2023-07,CUS0099,ES,P05,506437.11,0.605642,306719.73,222108.21,84611.52,0.2759
2023-07,CUS0030,ES,P06,88289.55,1.271266,112239.52,70490.73,41748.79,0.372
2023-07,CUS0031,ES,P06,193930.25,1.301419,252384.46,156814.39,95570.07,0.3787
2023-07,CUS0077,ES,P06,771875.16,1.123536,867229.69,539013.55,328216.14,0.3785
2023-07,CUS0091,ES,P06,439557.93,1.09903,483087.52,300057.98,183029.54,0.3789
2023-07,CUS0010,ES,P07,6433579.74,0.062052,399213.85,180846.46,218367.38,0.547
2023-07,CUS0029,ES,P07,245350.12,0.065701,16119.69,7351.47,8768.22,0.5439
2023-07,CUS0038,ES,P07,6713496.64,0.063076,423460.97,191204.8,232256.17,0.5485
2023-07,CUS0053,ES,P07,1561983.86,0.064973,101486.88,46604.22,54882.66,0.5408
2023-07,CUS0063,ES,P07,2352679.07,0.063162,148600.62,67920.06,80680.56,0.5429
2023-07,CUS0076,ES,P07,3208086.47,0.06299,202077.05,92427.2,109649.86,0.5426
2023-07,CUS0099,ES,P07,1416996.58,0.064303,91117.03,42210.61,48906.42,0.5367
2023-07,CUS0115,ES,P07,1341136.75,0.062145,83344.93,38352.93,44992.0,0.5398
2023-07,CUS0007,FR,P01,74659226.62,0.010712,799758.17,717405.04,82353.13,0.103
2023-07,CUS0013,FR,P01,67726959.79,0.0113,765291.13,681005.0,84286.13,0.1101
2023-07,CUS0106,FR,P01,65282013.9,0.010651,695289.22,622721.42,72567.8,0.1044
2023-07,CUS0066,FR,P02,35408865.0,0.050191,1777218.61,1404082.96,373135.65,0.21
2023-07,CUS0100,FR,P02,79494570.56,0.046686,3711309.3,2955857.95,755451.34,0.2036
2023-07,CUS0117,FR,P02,59327516.33,0.052182,3095852.93,2426488.31,669364.61,0.2162
2023-07,CUS0120,FR,P02,10888422.56,0.051244,557968.08,433040.23,124927.86,0.2239
2023-07,CUS0004,FR,P03,707663.28,0.918394,649913.37,488365.56,161547.81,0.2486
2023-07,CUS0007,FR,P03,1525269.2,0.92529,1411315.78,1048521.19,362794.59,0.2571
2023-07,CUS0013,FR,P03,1417061.24,0.925553,1311564.58,979683.3,331881.29,0.253
2023-07,CUS0036,FR,P03,6209652.8,0.860176,5341397.11,3984489.87,1356907.24,0.254
2023-07,CUS0048,FR,P03,2184268.22,0.94019,2053626.92,1517883.82,535743.1,0.2609
2023-07,CUS0078,FR,P03,1743939.76,0.905127,1578486.65,1177457.45,401029.2,0.2541
2023-07,CUS0106,FR,P03,1412030.02,0.928998,1311772.86,965309.33,346463.52,0.2641
2023-07,CUS0026,FR,P04,354189.38,0.132304,46860.5,36227.48,10633.01,0.2269
2023-07,CUS0066,FR,P04,2571121.88,0.12993,334066.92,256061.03,78005.89,0.2335
2023-07,CUS0101,FR,P04,1217429.72,0.128154,156018.12,119974.63,36043.49,0.231
2023-07,CUS0117,FR,P04,4435654.47,0.128007,567795.32,432394.55,135400.77,0.2385
2023-07,CUS0004,FR,P05,618900.61,0.680841,421373.16,300008.28,121364.88,0.288
2023-07,CUS0007,FR,P05,1544756.41,0.657028,1014947.72,728426.51,286521.21,0.2823
2023-07,CUS0026,FR,P05,121181.66,0.691882,83843.37,58970.83,24872.53,0.2967
2023-07,CUS0066,FR,P05,762997.56,0.686551,523836.57,383024.31,140812.26,0.2688
2023-07,CUS0117,FR,P05,1657203.27,0.687209,1138845.07,809968.75,328876.33,0.2888
2023-07,CUS0120,FR,P05,282784.87,0.693623,196146.23,138639.49,57506.74,0.2932
2023-07,CUS0026,FR,P06,29246.35,1.348996,39453.21,24706.01,14747.2,0.3738
2023-07,CUS0034,FR,P06,429680.31,1.211058,520367.58,325539.72,194827.86,0.3744
2023-07,CUS0066,FR,P06,203852.89,1.395195,284414.57,177565.39,106849.18,0.3757
2023-07,CUS0101,FR,P06,99558.16,1.372939,136687.28,85880.71,50806.57,0.3717
2023-07,CUS0117,FR,P06,362397.88,1.368787,496045.53,310502.52,185543.0,0.374
2023-07,CUS0120,FR,P06,64304.89,1.381808,88857.01,55291.09,33565.92,0.3778
2023-07,CUS0004,FR,P07,1851885.22,0.068888,127573.27,56376.08,71197.19,0.5581
2023-07,CUS0007,FR,P07,4432916.54,0.068603,304109.45,136209.32,167900.13,0.5521
2023-07,CUS0024,FR,P07,5762990.53,0.064516,371805.08,170845.56,200959.52,0.5405
2023-07,CUS0036,FR,P07,16702101.91,0.065643,1096375.37,504044.73,592330.64,0.5403
2023-07,CUS0048,FR,P07,5828580.94,0.067824,395317.65,179403.61,215914.04,0.5462
2023-07,CUS0058,FR,P07,1149854.31,0.071254,81931.58,37234.21,44697.37,0.5455
2023-07,CUS0078,FR,P07,4815632.58,0.071406,343866.0,155693.29,188172.71,0.5472
2023-07,CUS0100,FR,P07,5856660.87,0.068049,398542.8,180418.49,218124.31,0.5473
2023-07,CUS0025,GR,P01,57670784.16,0.008789,506850.29,457917.43,48932.85,0.0965
2023-07,CUS0109,GR,P01,27027568.08,0.009002,243290.38,219327.31,23963.08,0.0985
2023-07,CUS0110,GR,P01,37374534.87,0.008859,331089.73,293297.65,37792.08,0.1141
2023-07,CUS0046,GR,P02,43711314.36,0.040376,1764876.94,1390696.98,374179.96,0.212
2023-07,CUS0025,GR,P03,1270648.01,0.750509,953632.19,707575.68,246056.52,0.258
2023-07,CUS0109,GR,P03,563685.35,0.78326,441512.11,334356.11,107156.0,0.2427
2023-07,CUS0110,GR,P03,876260.52,0.778845,682471.46,507396.06,175075.4,0.2565
2023-07,CUS0025,GR,P04,3420549.24,0.102383,350206.64,269766.5,80440.14,0.2297
2023-07,CUS0035,GR,P05,565576.47,0.579994,328030.87,234103.35,93927.52,0.2863
2023-07,CUS0109,GR,P05,650050.87,0.568534,369576.12,266816.52,102759.6,0.278
2023-07,CUS0110,GR,P05,877529.64,0.564937,495749.1,353793.88,141955.22,0.2863
2023-07,CUS0025,GR,P07,3852347.63,0.056947,219378.98,98316.83,121062.15,0.5518
2023-07,CUS0046,GR,P07,3161730.68,0.057231,180948.89,84132.31,96816.59,0.535
2023-07,CUS0109,GR,P07,1715945.58,0.059553,102189.03,46379.45,55809.58,0.5461
2023-07,CUS0110,GR,P07,2404046.32,0.06044,145299.38,65419.06,79880.33,0.5498
2023-07,CUS0071,HR,P05,307451.72,0.558838,171815.61,123581.67,48233.94,0.2807
2023-07,CUS0071,HR,P06,73038.79,1.136751,83026.89,51783.39,31243.5,0.3763
2023-07,CUS0018,HU,P01,73474847.38,0.00859,631166.55,561771.4,69395.15,0.1099
2023-07,CUS0043,HU,P01,41527160.73,0.009446,392283.76,353814.05,38469.7,0.0981
2023-07,CUS0055,HU,P01,29810468.05,0.00931,277549.39,249485.41,28063.98,0.1011
2023-07,CUS0056,HU,P01,21604436.71,0.008838,190950.81,171788.3,19162.51,0.1004
2023-07,CUS0095,HU,P01,8838395.71,0.009103,80454.59,71798.32,8656.27,0.1076
2023-07,CUS0114,HU,P01,26735582.17,0.00927,247844.4,221496.45,26347.95,0.1063
2023-07,CUS0001,HU,P02,7044407.82,0.042299,297972.31,232311.3,65661.01,0.2204
2023-07,CUS0092,HU,P02,18240273.46,0.04022,733618.59,584662.72,148955.87,0.203
2023-07,CUS0108,HU,P02,8260359.35,0.041636,343930.83,272451.7,71479.13,0.2078
2023-07,CUS0018,HU,P03,1442114.2,0.722292,1041628.07,778858.04,262770.04,0.2523
2023-07,CUS0043,HU,P03,842361.65,0.791723,666917.04,497121.91,169795.13,0.2546
2023-07,CUS0056,HU,P03,445012.43,0.752713,334966.6,250122.84,84843.76,0.2533
2023-07,CUS0095,HU,P03,189823.81,0.785828,149168.84,110433.9,38734.94,0.2597
2023-07,CUS0001,HU,P04,564687.78,0.105068,59330.83,45464.94,13865.89,0.2337
2023-07,CUS0080,HU,P04,3683706.78,0.093089,342911.48,267540.51,75370.98,0.2198
2023-07,CUS0108,HU,P04,620971.95,0.108267,67230.55,51274.02,15956.52,0.2373
2023-07,CUS0001,HU,P05,194064.01,0.5908,114652.95,81869.72,32783.23,0.2859
2023-07,CUS0018,HU,P05,1489993.93,0.539214,803425.41,573077.43,230347.98,0.2867
2023-07,CUS0108,HU,P05,235096.55,0.579259,136181.76,99176.94,37004.82,0.2717
2023-07,CUS0001,HU,P06,44608.17,1.135629,50658.32,31349.09,19309.23,0.3812
2023-07,CUS0080,HU,P06,333849.09,1.021845,341142.07,212264.87,128877.19,0.3778
2023-07,CUS0108,HU,P06,49654.87,1.140174,56615.18,35303.32,21311.85,0.3764
2023-07,CUS0018,HU,P07,4691320.6,0.055232,259112.07,120906.26,138205.81,0.5334
2023-07,CUS0055,HU,P07,1793782.75,0.059218,106224.0,48446.35,57777.66,0.5439
2023-07,CUS0056,HU,P07,1365678.96,0.058232,79525.94,36704.08,42821.86,0.5385
2023-07,CUS0092,HU,P07,1564366.68,0.056832,88906.35,40081.56,48824.79,0.5492
2023-07,CUS0114,HU,P07,1553778.27,0.059816,92941.08,41931.43,51009.65,0.5488
2023-07,CUS0086,IT,P01,19995130.49,0.010068,201320.19,179494.42,21825.77,0.1084
2023-07,CUS0102,IT,P02,9964602.14,0.04338,432265.67,340987.94,91277.73,0.2112
2023-07,CUS0105,IT,P02,31000268.14,0.044232,1371214.36,1078631.18,292583.18,0.2134
2023-07,CUS0086,IT,P03,408434.36,0.870835,355679.11,265906.77,89772.34,0.2524
2023-07,CUS0094,IT,P03,1090505.51,0.876529,955859.62,710156.14,245703.47,0.257
2023-07,CUS0037,IT,P04,5455224.99,0.106517,581076.59,445602.79,135473.81,0.2331
2023-07,CUS0059,IT,P04,3553499.59,0.103412,367472.75,280567.74,86905.01,0.2365
2023-07,CUS0037,IT,P05,2077224.08,0.57577,1196003.72,855398.47,340605.26,0.2848
2023-07,CUS0059,IT,P05,1384487.5,0.57372,794308.28,569284.71,225023.57,0.2833
2023-07,CUS0067,IT,P05,857640.69,0.633241,543093.22,390185.7,152907.52,0.2815
2023-07,CUS0086,IT,P05,392244.76,0.611636,239910.82,171767.74,68143.08,0.284
2023-07,CUS0112,IT,P05,4882179.87,0.563447,2750849.37,1976470.84,774378.53,0.2815
2023-07,CUS0059,IT,P06,324885.85,1.127854,366423.78,227331.62,139092.16,0.3796
2023-07,CUS0112,IT,P06,1197580.58,1.151617,1379154.11,864827.72,514326.39,0.3729
2023-07,CUS0086,IT,P07,1293751.48,0.064212,83074.55,38822.53,44252.02,0.5327
2023-07,CUS0094,IT,P07,2708389.48,0.066754,180794.99,82139.61,98655.39,0.5457
2023-07,CUS0102,IT,P07,722836.04,0.06417,46384.6,21201.1,25183.5,0.5429
2023-07,CUS0028,NL,P01,49079329.54,0.01137,558046.9,501851.87,56195.04,0.1007
2023-07,CUS0039,NL,P01,19902513.7,0.011154,221999.01,199238.71,22760.29,0.1025
2023-07,CUS0061,NL,P01,41170125.41,0.011614,478157.69,423752.22,54405.47,0.1138
2023-07,CUS0087,NL,P01,150438522.13,0.010684,1607296.34,1434917.23,172379.12,0.1072
2023-07,CUS0003,NL,P02,9780257.68,0.054081,528924.6,417077.7,111846.91,0.2115
2023-07,CUS0032,NL,P02,78240501.03,0.04981,3897149.72,3075764.61,821385.11,0.2108
2023-07,CUS0040,NL,P02,2133785.07,0.053233,113588.06,88843.94,24744.12,0.2178
2023-07,CUS0075,NL,P02,5341141.37,0.049229,262938.1,208647.98,54290.13,0.2065
2023-07,CUS0096,NL,P02,8307955.14,0.049829,413973.84,327363.34,86610.51,0.2092
2023-07,CUS0028,NL,P03,1005222.34,0.965381,970422.84,730641.28,239781.56,0.2471
2023-07,CUS0044,NL,P03,2244199.72,0.920305,2065348.83,1541671.53,523677.31,0.2536
2023-07,CUS0061,NL,P03,876615.0,1.007349,883057.57,660640.55,222417.01,0.2519
2023-07,CUS0087,NL,P03,3089983.35,0.911297,2815891.84,2097975.75,717916.09,0.255
2023-07,CUS0003,NL,P04,670807.19,0.138976,93226.09,71037.98,22188.11,0.238
2023-07,CUS0087,NL,P04,8643245.78,0.123474,1067218.47,816800.05,250418.42,0.2346
2023-07,CUS0003,NL,P05,246075.63,0.714663,175861.16,126087.96,49773.2,0.283
2023-07,CUS0087,NL,P05,3192440.92,0.66738,2130570.22,1531278.74,599291.48,0.2813
2023-07,CUS0003,NL,P06,57162.48,1.466779,83844.7,52863.21,30981.48,0.3695
2023-07,CUS0028,NL,P07,2795462.66,0.072791,203483.36,93534.0,109949.36,0.5403
2023-07,CUS0032,NL,P07,6047540.25,0.070472,426185.21,199130.75,227054.46,0.5328
2023-07,CUS0061,NL,P07,2653963.44,0.07553,200453.45,92699.28,107754.17,0.5376
2023-07,CUS0075,NL,P07,401165.27,0.071917,28850.77,13248.36,15602.41,0.5408
2023-07,CUS0087,NL,P07,9107304.74,0.070819,644972.87,297168.91,347803.96,0.5393
2023-07,CUS0014,PL,P01,16930391.78,0.009164,155143.6,139450.76,15692.84,0.1012
2023-07,CUS0015,PL,P01,34932643.59,0.009332,326008.73,292685.8,33322.93,0.1022
2023-07,CUS0016,PL,P01,6612833.06,0.00913,60372.55,53749.13,6623.42,0.1097
2023-07,CUS0041,PL,P01,72863797.16,0.009041,658768.37,590383.13,68385.24,0.1038
2023-07,CUS0054,PL,P01,95340515.56,0.009157,873020.45,785803.75,87216.7,0.0999
2023-07,CUS0072,PL,P01,30333447.22,0.009446,286517.95,257232.02,29285.93,0.1022
2023-07,CUS0093,PL,P02,7548090.22,0.043077,325149.44,257267.33,67882.11,0.2088
2023-07,CUS0103,PL,P02,45006145.48,0.038373,1727034.0,1359616.67,367417.33,0.2127
2023-07,CUS0014,PL,P03,354799.66,0.777736,275940.49,205648.54,70291.95,0.2547
2023-07,CUS0015,PL,P03,713797.92,0.798265,569800.06,426140.02,143660.04,0.2521
2023-07,CUS0041,PL,P03,1591402.17,0.770464,1226118.32,914707.81,311410.51,0.254
2023-07,CUS0054,PL,P03,2047879.8,0.776322,1589813.26,1178013.56,411799.7,0.259
2023-07,CUS0072,PL,P03,622887.52,0.799183,497801.41,367874.16,129927.25,0.261
2023-07,CUS0111,PL,P04,2006319.24,0.092601,185787.73,141366.77,44420.96,0.2391
2023-07,CUS0116,PL,P04,8260088.52,0.096104,793825.56,611818.07,182007.5,0.2293
2023-07,CUS0014,PL,P05,378678.29,0.557872,211254.2,149715.71,61538.49,0.2913
2023-07,CUS0016,PL,P05,138395.41,0.564508,78125.33,56267.19,21858.15,0.2798
2023-07,CUS0041,PL,P05,1552967.77,0.577085,896194.25,657140.18,239054.08,0.2667
2023-07,CUS0054,PL,P05,2106990.38,0.564916,1190272.26,857754.66,332517.6,0.2794
2023-07,CUS0093,PL,P05,187044.49,0.606597,113460.61,81491.57,31969.04,0.2818
2023-07,CUS0111,PL,P05,655346.35,0.515475,337814.49,242691.63,95122.86,0.2816
2023-07,CUS0093,PL,P06,48984.39,1.194977,58535.22,37282.19,21253.04,0.3631
2023-07,CUS0014,PL,P07,1101220.75,0.058655,64592.57,29546.47,35046.1,0.5426
2023-07,CUS0041,PL,P07,4295381.11,0.060036,257878.59,118286.94,139591.65,0.5413
2023-07,CUS0072,PL,P07,1806337.62,0.058884,106363.92,49647.45,56716.47,0.5332
2023-07,CUS0103,PL,P07,3541665.4,0.057403,203302.01,92241.16,111060.85,0.5463
2023-07,CUS0062,RO,P01,7435214.77,0.008525,63388.59,56767.31,6621.27,0.1045
2023-07,CUS0017,RO,P03,913174.81,0.711792,649990.37,481896.2,168094.17,0.2586
2023-07,CUS0062,RO,P03,158513.5,0.71117,112730.07,83841.21,28888.86,0.2563
2023-07,CUS0089,RO,P03,466450.1,0.721467,336528.41,249860.94,86667.48,0.2575
2023-07,CUS0017,RO,P05,903819.22,0.515074,465533.44,332677.51,132855.93,0.2854
2023-07,CUS0083,RO,P05,925449.48,0.500488,463176.31,329501.66,133674.65,0.2886
2023-07,CUS0089,RO,P05,490994.31,0.515094,252908.32,183508.94,69399.39,0.2744
2023-07,CUS0062,RO,P07,506295.93,0.054292,27488.03,12389.32,15098.7,0.5493
2023-07,CUS0089,RO,P07,1366844.3,0.053096,72574.51,32948.57,39625.95,0.546
2023-07,CUS0033,SK,P01,30082648.89,0.009744,293124.91,260526.4,32598.52,0.1112
2023-07,CUS0082,SK,P01,15677743.56,0.009473,148518.18,133287.87,15230.31,0.1025
2023-07,CUS0070,SK,P02,38792496.85,0.041842,1623169.08,1284129.35,339039.72,0.2089
2023-07,CUS0011,SK,P03,370584.2,0.85586,317168.29,235480.67,81687.61,0.2576
2023-07,CUS0033,SK,P03,588263.03,0.837895,492902.47,368495.05,124407.42,0.2524
2023-07,CUS0082,SK,P03,315271.23,0.816301,257356.13,190626.84,66729.3,0.2593
2023-07,CUS0033,SK,P05,554683.95,0.572739,317689.14,229049.9,88639.24,0.279
2023-08,CUS0045,AT,P01,76083051.0,0.010872,827199.7,739882.46,87317.24,0.1056
2023-08,CUS0008,AT,P02,31509130.7,0.051169,1612277.51,1287067.59,325209.92,0.2017
2023-08,CUS0022,AT,P02,14131907.63,0.051953,734201.44,582842.42,151359.02,0.2062
2023-08,CUS0045,AT,P03,1482780.83,0.912349,1352813.2,1009252.77,343560.43,0.254
2023-08,CUS0081,AT,P03,185144.12,0.985997,182551.48,135954.6,46596.88,0.2553
2023-08,CUS0045,AT,P04,4755171.46,0.125193,595312.78,456168.51,139144.27,0.2337
2023-08,CUS0045,AT,P05,1539132.26,0.677594,1042906.71,745084.61,297822.1,0.2856
2023-08,CUS0008,AT,P07,2377228.51,0.071744,170551.04,77399.34,93151.7,0.5462
2023-08,CUS0045,AT,P07,4646692.82,0.070372,326997.71,150423.84,176573.87,0.54
2023-08,CUS0081,AT,P07,616424.98,0.075011,46238.39,21299.86,24938.53,0.5393
2023-08,CUS0085,CZ,P03,175232.37,0.856139,150023.34,111411.11,38612.23,0.2574
2023-08,CUS0002,CZ,P04,1319780.88,0.098648,130194.12,98914.26,31279.86,0.2403
2023-08,CUS0069,CZ,P05,155729.14,0.601725,93706.09,67193.02,26513.07,0.2829
2023-08,CUS0118,CZ,P05,2059423.11,0.568905,1171616.0,851860.49,319755.52,0.2729
2023-08,CUS0002,CZ,P06,114312.29,1.088101,124383.35,76606.79,47776.56,0.3841
2023-08,CUS0085,CZ,P07,534228.4,0.064107,34247.57,15623.4,18624.17,0.5438
2023-08,CUS0020,DE,P01,12987417.54,0.012134,157591.6,141513.65,16077.95,0.102
2023-08,CUS0042,DE,P01,222623685.28,0.011102,2471525.22,2210179.0,261346.22,0.1057
2023-08,CUS0057,DE,P01,85444393.71,0.01163,993750.78,892804.25,100946.53,0.1016
2023-08,CUS0065,DE,P01,60472304.56,0.011686,706663.86,638892.81,67771.05,0.0959
2023-08,CUS0052,DE,P02,38036927.95,0.052562,1999300.82,1559649.93,439650.89,0.2199
2023-08,CUS0090,DE,P02,29792858.24,0.056573,1685459.53,1324224.75,361234.79,0.2143
2023-08,CUS0009,DE,P03,2824382.73,0.961721,2716267.73,2020939.37,695328.36,0.256
2023-08,CUS0019,DE,P03,776061.51,0.979736,760335.03,569546.26,190788.77,0.2509
2023-08,CUS0023,DE,P03,571602.05,1.01731,581496.76,434080.57,147416.19,0.2535
2023-08,CUS0057,DE,P03,1756099.33,1.009662,1773066.71,1344244.25,428822.45,0.2419
2023-08,CUS0068,DE,P03,3654192.21,1.008168,3684039.87,2791137.1,892902.77,0.2424
2023-08,CUS0107,DE,P03,752410.37,1.016063,764496.66,571133.33,193363.32,0.2529
2023-08,CUS0042,DE,P04,13090654.0,0.127234,1665582.32,1284801.77,380780.55,0.2286
2023-08,CUS0049,DE,P04,555682.26,0.139438,77483.14,59169.24,18313.9,0.2364
2023-08,CUS0079,DE,P04,4468310.49,0.121537,543065.94,418277.54,124788.4,0.2298
2023-08,CUS0090,DE,P04,2157875.76,0.137225,296115.27,226538.04,69577.23,0.235
2023-08,CUS0097,DE,P04,7696814.34,0.115668,890272.29,682787.14,207485.15,0.2331
2023-08,CUS0113,DE,P04,5714583.24,0.118964,679827.08,521352.7,158474.38,0.2331
2023-08,CUS0019,DE,P05,831034.9,0.731071,607545.2,430465.55,177079.64,0.2915
2023-08,CUS0027,DE,P05,637265.17,0.728684,464365.03,329833.53,134531.49,0.2897
2023-08,CUS0047,DE,P05,1229471.32,0.720629,885993.08,632077.22,253915.85,0.2866
2023-08,CUS0049,DE,P05,189054.0,0.768414,145271.71,103375.5,41896.21,0.2884
2023-08,CUS0057,DE,P05,1765557.94,0.73823,1303388.36,927265.87,376122.48,0.2886
2023-08,CUS0090,DE,P05,732689.47,0.731807,536187.53,385872.38,150315.16,0.2803
2023-08,CUS0097,DE,P05,3008231.93,0.659488,1983893.69,1422596.74,561296.95,0.2829
2023-08,CUS0113,DE,P05,2029453.75,0.661092,1341655.64,961144.62,380511.02,0.2836
2023-08,CUS0064,DE,P06,1134443.32,1.305131,1480597.4,921230.63,559366.77,0.3778
2023-08,CUS0079,DE,P06,383335.49,1.285123,492633.43,303710.71,188922.72,0.3835
2023-08,CUS0090,DE,P06,203525.0,1.524804,310335.68,193369.59,116966.09,0.3769
2023-08,CUS0097,DE,P06,663901.22,1.290433,856720.2,525786.37,330933.83,0.3863
2023-08,CUS0113,DE,P06,451070.32,1.301819,587211.83,365412.89,221798.94,0.3777
2023-08,CUS0006,DE,P07,2170368.3,0.077267,167698.65,75156.55,92542.11,0.5518
2023-08,CUS0023,DE,P07,1773058.45,0.077686,137742.5,63470.77,74271.73,0.5392
2023-08,CUS0027,DE,P07,1891854.71,0.075929,143647.05,64555.57,79091.48,0.5506
2023-08,CUS0052,DE,P07,2884072.11,0.07236,208690.07,95252.31,113437.76,0.5436
2023-08,CUS0057,DE,P07,5089613.13,0.075581,384679.67,174913.39,209766.28,0.5453
2023-08,CUS0107,DE,P07,2130352.15,0.079945,170311.6,78584.26,91727.34,0.5386
2023-08,CUS0029,ES,P01,4102143.94,0.0102,41840.09,38006.4,3833.69,0.0916
2023-08,CUS0053,ES,P01,27977378.58,0.009639,269674.44,242416.89,27257.55,0.1011
2023-08,CUS0076,ES,P01,51819762.26,0.009716,503496.95,454471.33,49025.61,0.0974
2023-08,CUS0099,ES,P01,25330139.03,0.010129,256565.46,231449.61,25115.85,0.0979
2023-08,CUS0010,ES,P02,90687513.58,0.042812,3882544.97,3074031.91,808513.06,0.2082
2023-08,CUS0030,ES,P02,14218048.12,0.045983,653782.72,514352.43,139430.29,0.2133
2023-08,CUS0031,ES,P02,32304772.08,0.046917,1515627.94,1197980.67,317647.27,0.2096
2023-08,CUS0074,ES,P02,17715922.87,0.046325,820698.72,648354.15,172344.56,0.21
2023-08,CUS0115,ES,P02,17326628.71,0.044144,764866.73,600986.4,163880.33,0.2143
2023-08,CUS0119,ES,P02,2486875.35,0.044866,111576.28,87776.18,23800.1,0.2133
2023-08,CUS0029,ES,P03,80724.74,0.867257,70009.09,52610.21,17398.88,0.2485
2023-08,CUS0051,ES,P03,2112622.44,0.814398,1720515.72,1273095.97,447419.75,0.26
2023-08,CUS0053,ES,P03,676268.36,0.851943,576142.19,430699.4,145442.79,0.2524
2023-08,CUS0076,ES,P03,1201402.05,0.830619,997907.23,739308.61,258598.62,0.2591
2023-08,CUS0099,ES,P03,534200.07,0.82873,442707.5,331720.88,110986.62,0.2507
2023-08,CUS0030,ES,P04,952591.47,0.116061,110559.16,85256.72,25302.45,0.2289
2023-08,CUS0060,ES,P04,5983418.64,0.106185,635351.83,484991.48,150360.35,0.2367
2023-08,CUS0074,ES,P04,1401606.2,0.117038,164040.54,126396.19,37644.35,0.2295
2023-08,CUS0077,ES,P04,8847791.43,0.097061,858771.55,654019.01,204752.54,0.2384
2023-08,CUS0030,ES,P05,339736.88,0.627431,213161.39,152988.46,60172.94,0.2823
2023-08,CUS0053,ES,P05,634158.89,0.607955,385540.13,272384.34,113155.79,0.2935
2023-08,CUS0063,ES,P05,829475.56,0.596475,494761.46,352438.79,142322.68,0.2877
2023-08,CUS0074,ES,P05,481523.74,0.624631,300774.56,213471.07,87303.49,0.2903
2023-08,CUS0077,ES,P05,2988349.56,0.554862,1658120.71,1183869.23,474251.48,0.286
2023-08,CUS0088,ES,P05,745633.55,0.643465,479789.09,341436.91,138352.19,0.2884
2023-08,CUS0091,ES,P05,1871732.67,0.538788,1008467.09,726625.22,281841.87,0.2795
2023-08,CUS0098,ES,P05,1257962.44,0.599831,754565.29,534598.81,219966.49,0.2915
2023-08,CUS0099,ES,P05,559043.09,0.600545,335730.7,240528.29,95202.4,0.2836
2023-08,CUS0030,ES,P06,84071.34,1.243509,104543.43,64969.29,39574.14,0.3785
2023-08,CUS0031,ES,P06,192504.47,1.258143,242198.19,150756.26,91441.94,0.3776
2023-08,CUS0077,ES,P06,737318.54,1.087271,801664.71,496045.31,305619.4,0.3812
2023-08,CUS0091,ES,P06,472899.92,1.116461,527974.52,324753.94,203220.57,0.3849
2023-08,CUS0010,ES,P07,6798159.19,0.060823,413485.0,185372.74,228112.26,0.5517
2023-08,CUS0029,ES,P07,221355.99,0.067436,14927.37,6962.07,7965.3,0.5336
2023-08,CUS0038,ES,P07,6805616.97,0.061363,417614.92,190416.66,227198.26,0.544
2023-08,CUS0053,ES,P07,1838937.1,0.063594,116945.74,53674.79,63270.95,0.541
2023-08,CUS0063,ES,P07,2508823.14,0.063027,158124.53,71674.68,86449.85,0.5467
2023-08,CUS0076,ES,P07,3341134.36,0.061709,206177.43,94622.01,111555.42,0.5411
2023-08,CUS0099,ES,P07,1642828.64,0.062207,102194.7,46601.53,55593.17,0.544
2023-08,CUS0115,ES,P07,1338149.61,0.064371,86138.03,39064.81,47073.22,0.5465
2023-08,CUS0007,FR,P01,70758446.42,0.01071,757816.35,683631.37,74184.98,0.0979
2023-08,CUS0013,FR,P01,64002690.03,0.010921,698947.44,625164.15,73783.29,0.1056
2023-08,CUS0106,FR,P01,70377284.34,0.010608,746546.52,669515.81,77030.72,0.1032
2023-08,CUS0066,FR,P02,31212836.74,0.049674,1550471.44,1221011.39,329460.05,0.2125
2023-08,CUS0100,FR,P02,77776887.68,0.046975,3653595.01,2854034.55,799560.46,0.2188
2023-08,CUS0117,FR,P02,54716918.16,0.050575,2767295.61,2173098.39,594197.22,0.2147
2023-08,CUS0120,FR,P02,11332518.57,0.050719,574778.27,446733.13,128045.14,0.2228
2023-08,CUS0004,FR,P03,683082.49,0.905895,618801.02,459413.29,159387.72,0.2576
2023-08,CUS0007,FR,P03,1551422.55,0.904152,1402721.48,1040660.14,362061.34,0.2581
2023-08,CUS0013,FR,P03,1455565.02,0.947661,1379382.3,1038975.08,340407.21,0.2468
2023-08,CUS0036,FR,P03,6305633.05,0.871212,5493540.83,4110965.65,1382575.18,0.2517
2023-08,CUS0048,FR,P03,2299620.14,0.92765,2133242.57,1587391.18,545851.4,0.2559
2023-08,CUS0078,FR,P03,1639279.9,0.90917,1490384.25,1116432.38,373951.87,0.2509
2023-08,CUS0106,FR,P03,1448079.69,0.918873,1330600.72,1012350.77,318249.94,0.2392
2023-08,CUS0026,FR,P04,339263.91,0.126101,42781.56,33127.2,9654.36,0.2257
2023-08,CUS0066,FR,P04,2442189.06,0.123468,301533.19,234564.93,66968.27,0.2221
2023-08,CUS0101,FR,P04,1166530.42,0.12726,148452.67,113576.16,34876.52,0.2349
