country_code,product_id,year_month,horizon,forecast_eur,forecast_lo_eur,forecast_hi_eur,model,scenario,scenario_key,driver_factor
HR,P06,2026-07,1,149573.96493972023,133967.32360727378,170168.3037893344,gradient_boosting,Baseline,baseline,1.0
HR,P06,2026-08,2,141397.6725668587,122788.60872853687,168662.1989115526,gradient_boosting,Baseline,baseline,1.0
HR,P06,2026-09,3,148720.22094983867,132205.9833102978,176879.01604369175,gradient_boosting,Baseline,baseline,1.0
HR,P06,2026-10,4,146392.78736012918,126729.03757677514,187185.61686176353,gradient_boosting,Baseline,baseline,1.0
HR,P06,2026-11,5,158674.06939996622,129115.20415673188,214733.675451433,gradient_boosting,Baseline,baseline,1.0
HR,P06,2026-12,6,118764.29239650852,101664.5430827076,154543.83417089653,gradient_boosting,Baseline,baseline,1.0
HR,P06,2027-01,7,119620.50775651107,96169.82628101303,160910.84171998187,gradient_boosting,Baseline,baseline,1.0
HR,P06,2027-02,8,135750.85520885978,104767.69922387396,170427.9363735645,gradient_boosting,Baseline,baseline,1.0
HR,P06,2027-03,9,146829.07129048216,113906.02300594033,189296.8663940229,gradient_boosting,Baseline,baseline,1.0
HR,P06,2027-04,10,123139.2889546453,91923.9241424409,154819.0111715188,gradient_boosting,Baseline,baseline,1.0
HR,P06,2027-05,11,141548.35982877063,106336.85899545853,186248.395161288,gradient_boosting,Baseline,baseline,1.0
HR,P06,2027-06,12,157306.33632399252,125304.33747999842,204766.52636491493,gradient_boosting,Baseline,baseline,1.0
HU,P01,2026-07,1,1001222.3262017736,896754.1605997846,1139077.2788194173,gradient_boosting,Baseline,baseline,1.0
HU,P01,2026-08,2,851509.7925350461,739444.2980994973,1015699.2784713093,gradient_boosting,Baseline,baseline,1.0
HU,P01,2026-09,3,979086.6456646605,870366.5978262386,1164467.6251865916,gradient_boosting,Baseline,baseline,1.0
HU,P01,2026-10,4,997348.0618354304,863382.4267211807,1275262.364677094,gradient_boosting,Baseline,baseline,1.0
HU,P01,2026-11,5,973837.4701191297,792424.5230829978,1317894.600181284,gradient_boosting,Baseline,baseline,1.0
HU,P01,2026-12,6,981919.9846302926,840542.5954792512,1277738.2512174544,gradient_boosting,Baseline,baseline,1.0
HU,P01,2027-01,7,945068.012613985,759794.6899024268,1271284.4331165224,gradient_boosting,Baseline,baseline,1.0
HU,P01,2027-02,8,964333.8297094326,744238.6750857871,1210669.5336816462,gradient_boosting,Baseline,baseline,1.0
HU,P01,2027-03,9,907317.4084170357,703872.3100848242,1169743.4351968425,gradient_boosting,Baseline,baseline,1.0
HU,P01,2027-04,10,1081283.4077760365,807181.9708939027,1359462.356890124,gradient_boosting,Baseline,baseline,1.0
HU,P01,2027-05,11,1031927.9624995348,775226.0667274798,1357803.9842361442,gradient_boosting,Baseline,baseline,1.0
HU,P01,2027-06,12,978963.0413500683,779805.3033358015,1274321.5950565105,gradient_boosting,Baseline,baseline,1.0
HU,P02,2026-07,1,2588847.3107990846,2318725.358356407,2945297.0363244824,gradient_boosting,Baseline,baseline,1.0
HU,P02,2026-08,2,2609465.1170890206,2266038.651389435,3112626.3724257564,gradient_boosting,Baseline,baseline,1.0
HU,P02,2026-09,3,2610790.9549921434,2320882.683053479,3105120.018417251,gradient_boosting,Baseline,baseline,1.0
HU,P02,2026-10,4,2646649.8285574084,2291146.9316497706,3384147.4686650303,gradient_boosting,Baseline,baseline,1.0
HU,P02,2026-11,5,3196187.0354614644,2600779.9709635135,4325401.069943228,gradient_boosting,Baseline,baseline,1.0
HU,P02,2026-12,6,2998570.417175543,2566834.569650815,3901935.168818104,gradient_boosting,Baseline,baseline,1.0
HU,P02,2027-01,7,2576393.2442391003,2071311.1436911067,3465706.7864654916,gradient_boosting,Baseline,baseline,1.0
HU,P02,2027-02,8,2480947.157070582,1914707.0944222827,3114696.4310527993,gradient_boosting,Baseline,baseline,1.0
HU,P02,2027-03,9,2568143.588212308,1992296.3488800032,3310935.1535481974,gradient_boosting,Baseline,baseline,1.0
HU,P02,2027-04,10,2658084.5611300585,1984269.7293104297,3341923.0113957217,gradient_boosting,Baseline,baseline,1.0
HU,P02,2027-05,11,2960476.0004683877,2224029.4370211363,3895374.7303589266,gradient_boosting,Baseline,baseline,1.0
HU,P02,2027-06,12,2790606.5003501805,2222892.6492417683,3632547.886381003,gradient_boosting,Baseline,baseline,1.0
HU,P03,2026-07,1,2970678.437344842,2660715.9856283423,3379701.213311086,gradient_boosting,Baseline,baseline,1.0
HU,P03,2026-08,2,3087363.5537989954,2681041.83419935,3682673.9533276637,gradient_boosting,Baseline,baseline,1.0
HU,P03,2026-09,3,2790852.662556785,2480949.9217455457,3319274.741008223,gradient_boosting,Baseline,baseline,1.0
HU,P03,2026-10,4,2367030.1344095003,2049086.2716549342,3026610.831241668,gradient_boosting,Baseline,baseline,1.0
HU,P03,2026-11,5,2470064.8475980493,2009924.6731618573,3342739.650743625,gradient_boosting,Baseline,baseline,1.0
HU,P03,2026-12,6,2362629.1742012524,2022456.5028950274,3074406.9950423483,gradient_boosting,Baseline,baseline,1.0
HU,P03,2027-01,7,2165433.709678936,1740917.0683907052,2912893.177334756,gradient_boosting,Baseline,baseline,1.0
HU,P03,2027-02,8,2200282.1324085095,1698099.774776181,2762336.507486949,gradient_boosting,Baseline,baseline,1.0
HU,P03,2027-03,9,2355602.4542495837,1827412.684615922,3036920.1353684566,gradient_boosting,Baseline,baseline,1.0
HU,P03,2027-04,10,2479404.294032203,1850884.2642984951,3117274.140163879,gradient_boosting,Baseline,baseline,1.0
HU,P03,2027-05,11,2831067.4925055206,2126812.5262727076,3725099.8719468843,gradient_boosting,Baseline,baseline,1.0
HU,P03,2027-06,12,3220952.2884674985,2565689.9905788936,4192731.3743942236,gradient_boosting,Baseline,baseline,1.0
HU,P04,2026-07,1,704303.2694835886,630815.8245226319,801276.4304911321,gradient_boosting,Baseline,baseline,1.0
HU,P04,2026-08,2,694724.6837314032,603293.3627278509,828682.6131516893,gradient_boosting,Baseline,baseline,1.0
HU,P04,2026-09,3,721439.6179668832,641329.2925680047,858037.5213667783,gradient_boosting,Baseline,baseline,1.0
HU,P04,2026-10,4,726781.0017433605,629158.4342433641,929300.9074284036,gradient_boosting,Baseline,baseline,1.0
HU,P04,2026-11,5,760612.6440993397,618920.6415292126,1029337.3660858457,gradient_boosting,Baseline,baseline,1.0
HU,P04,2026-12,6,799031.8127130478,683986.7649513123,1039752.2476614898,gradient_boosting,Baseline,baseline,1.0
HU,P04,2027-01,7,803982.2255674397,646367.6874138194,1081498.9759723647,gradient_boosting,Baseline,baseline,1.0
HU,P04,2027-02,8,838871.0042853049,647410.9126559373,1053157.6683181983,gradient_boosting,Baseline,baseline,1.0
HU,P04,2027-03,9,820673.651044757,636656.4261060795,1058039.454377347,gradient_boosting,Baseline,baseline,1.0
HU,P04,2027-04,10,799356.4530214032,596722.4804860962,1005004.7931974656,gradient_boosting,Baseline,baseline,1.0
HU,P04,2027-05,11,864235.9473523414,649249.035337343,1137155.9404134634,gradient_boosting,Baseline,baseline,1.0
HU,P04,2027-06,12,867376.9036986668,690919.9642127634,1129069.30369112,gradient_boosting,Baseline,baseline,1.0
HU,P05,2026-07,1,1356819.8333589232,1215248.4007869754,1543635.8171254292,gradient_boosting,Baseline,baseline,1.0
HU,P05,2026-08,2,1401651.4643515039,1217182.9288679294,1671920.151113802,gradient_boosting,Baseline,baseline,1.0
HU,P05,2026-09,3,1392929.1026070418,1238255.0302544748,1656667.3147349395,gradient_boosting,Baseline,baseline,1.0
HU,P05,2026-10,4,1432545.4636987986,1240123.3091690454,1831728.947446855,gradient_boosting,Baseline,baseline,1.0
HU,P05,2026-11,5,1396828.3638465444,1136617.8484737263,1890328.329498581,gradient_boosting,Baseline,baseline,1.0
HU,P05,2026-12,6,1425125.4190868076,1219935.0633378746,1854466.0351679563,gradient_boosting,Baseline,baseline,1.0
HU,P05,2027-01,7,1370529.335996033,1101847.5897465535,1843605.5254500927,gradient_boosting,Baseline,baseline,1.0
HU,P05,2027-02,8,1485321.1915211957,1146318.257846103,1864741.2948773832,gradient_boosting,Baseline,baseline,1.0
HU,P05,2027-03,9,1450137.888037352,1124977.7594096633,1869565.4452628235,gradient_boosting,Baseline,baseline,1.0
HU,P05,2027-04,10,1449081.366862398,1081744.4763120718,1821882.7331976905,gradient_boosting,Baseline,baseline,1.0
HU,P05,2027-05,11,1537811.0235625077,1155265.9046847564,2023441.5682832873,gradient_boosting,Baseline,baseline,1.0
HU,P05,2027-06,12,1358113.974417345,1081822.7400337546,1767864.4576421499,gradient_boosting,Baseline,baseline,1.0
HU,P06,2026-07,1,819258.2498734102,733776.330145101,932059.1775618251,gradient_boosting,Baseline,baseline,1.0
HU,P06,2026-08,2,833078.8656004667,723439.028459686,993714.4706004836,gradient_boosting,Baseline,baseline,1.0
HU,P06,2026-09,3,830003.0591835389,737837.5979344866,987156.4437169273,gradient_boosting,Baseline,baseline,1.0
HU,P06,2026-10,4,814532.5542410429,705123.036013956,1041504.7173363892,gradient_boosting,Baseline,baseline,1.0
HU,P06,2026-11,5,844067.6139583638,686829.0623064017,1142277.0069501936,gradient_boosting,Baseline,baseline,1.0
HU,P06,2026-12,6,834697.4856908602,714517.2743650421,1086162.7447819063,gradient_boosting,Baseline,baseline,1.0
HU,P06,2027-01,7,897220.685800537,721327.4638894215,1206921.275193178,gradient_boosting,Baseline,baseline,1.0
HU,P06,2027-02,8,903532.4629301939,697314.3349236046,1134336.6704158129,gradient_boosting,Baseline,baseline,1.0
HU,P06,2027-03,9,939143.0332647008,728561.7692240482,1210774.0771653946,gradient_boosting,Baseline,baseline,1.0
HU,P06,2027-04,10,951688.3189655701,710438.7688324228,1196526.679149517,gradient_boosting,Baseline,baseline,1.0
HU,P06,2027-05,11,991384.4453918929,744768.1351267847,1304457.0927241049,gradient_boosting,Baseline,baseline,1.0
HU,P06,2027-06,12,977120.2862145485,778337.4335932974,1271922.8705241159,gradient_boosting,Baseline,baseline,1.0
HU,P07,2026-07,1,1058906.6668868652,948419.680991293,1204703.9833969425,gradient_boosting,Baseline,baseline,1.0
HU,P07,2026-08,2,1074468.1021626317,933059.5121737793,1281648.767488608,gradient_boosting,Baseline,baseline,1.0
HU,P07,2026-09,3,1104869.7647289722,982182.4681465391,1314066.6117460998,gradient_boosting,Baseline,baseline,1.0
HU,P07,2026-10,4,1125789.5654010708,974571.4301230022,1439494.5137408453,gradient_boosting,Baseline,baseline,1.0
HU,P07,2026-11,5,1175053.9172620235,956157.0267667567,1590200.890803725,gradient_boosting,Baseline,baseline,1.0
HU,P07,2026-12,6,1109947.489281432,950136.6283298183,1444335.980626408,gradient_boosting,Baseline,baseline,1.0
HU,P07,2027-01,7,1153951.5063336454,927728.1795752909,1552269.8546485724,gradient_boosting,Baseline,baseline,1.0
HU,P07,2027-02,8,1244172.7365525414,960208.4262757086,1561992.310521085,gradient_boosting,Baseline,baseline,1.0
HU,P07,2027-03,9,1232419.1370350677,956077.4398576295,1588875.2729575213,gradient_boosting,Baseline,baseline,1.0
HU,P07,2027-04,10,1265136.9383072276,944429.2957513165,1590615.4034836895,gradient_boosting,Baseline,baseline,1.0
HU,P07,2027-05,11,1339350.1847636127,1006174.0871814847,1762308.1099135047,gradient_boosting,Baseline,baseline,1.0
HU,P07,2027-06,12,1310361.7945049333,1043785.1415048146,1705705.1814456852,gradient_boosting,Baseline,baseline,1.0
IT,P01,2026-07,1,112300.5899086959,100583.0759092943,127762.88244418701,gradient_boosting,Baseline,baseline,1.0
IT,P01,2026-08,2,97682.5505349601,84826.7461515064,116517.85683194322,gradient_boosting,Baseline,baseline,1.0
IT,P01,2026-09,3,75616.25393667504,67219.65003878745,89933.49060273517,gradient_boosting,Baseline,baseline,1.0
IT,P01,2026-10,4,93999.26585920725,81373.11072543432,120192.46905329976,gradient_boosting,Baseline,baseline,1.0
IT,P01,2026-11,5,58152.05837571388,47319.104613044525,78697.20161148139,gradient_boosting,Baseline,baseline,1.0
IT,P01,2026-12,6,59202.35555606823,50678.36725649211,77037.96178936725,gradient_boosting,Baseline,baseline,1.0
IT,P01,2027-01,7,62896.56037527876,50566.17296154694,84607.05159251323,gradient_boosting,Baseline,baseline,1.0
IT,P01,2027-02,8,61730.807390354435,47641.64948772606,77499.72623027321,gradient_boosting,Baseline,baseline,1.0
IT,P01,2027-03,9,29361.59647835849,22777.93256172312,37853.93557848736,gradient_boosting,Baseline,baseline,1.0
IT,P01,2027-04,10,48936.91040405802,36531.58043981345,61526.78111805568,gradient_boosting,Baseline,baseline,1.0
IT,P01,2027-05,11,49872.61410419984,37466.32698639921,65622.05560447229,gradient_boosting,Baseline,baseline,1.0
IT,P01,2027-06,12,96825.35364273324,77127.45127113331,126038.0973379327,gradient_boosting,Baseline,baseline,1.0
IT,P02,2026-07,1,4342081.895860836,3889026.34697491,4939928.626153579,gradient_boosting,Baseline,baseline,1.0
IT,P02,2026-08,2,4446694.956353108,3861474.359647801,5304113.820351601,gradient_boosting,Baseline,baseline,1.0
IT,P02,2026-09,3,4494416.231442069,3995345.8479864253,5345392.278407132,gradient_boosting,Baseline,baseline,1.0
IT,P02,2026-10,4,4982168.05845075,4312954.0360481925,6370465.500024177,gradient_boosting,Baseline,baseline,1.0
IT,P02,2026-11,5,5965818.756577707,4854466.199993702,8073544.678859176,gradient_boosting,Baseline,baseline,1.0
IT,P02,2026-12,6,5611676.2002703985,4803703.919052415,7302278.644661473,gradient_boosting,Baseline,baseline,1.0
IT,P02,2027-01,7,4699149.768445402,3777917.5609230655,6321191.564810506,gradient_boosting,Baseline,baseline,1.0
IT,P02,2027-02,8,4884836.82355925,3769943.9484264734,6132651.3050686605,gradient_boosting,Baseline,baseline,1.0
IT,P02,2027-03,9,5034228.622626923,3905418.431556045,6490293.063892369,gradient_boosting,Baseline,baseline,1.0
IT,P02,2027-04,10,5010282.564469673,3740194.0379738575,6299264.831769472,gradient_boosting,Baseline,baseline,1.0
IT,P02,2027-05,11,5244414.362587113,3939816.408065736,6900565.7131897425,gradient_boosting,Baseline,baseline,1.0
IT,P02,2027-06,12,5753890.990019055,4583334.11917689,7489871.664685654,gradient_boosting,Baseline,baseline,1.0
IT,P03,2026-07,1,1483281.938238004,1328515.3703108528,1687510.0661605122,gradient_boosting,Baseline,baseline,1.0
IT,P03,2026-08,2,1571197.4931673405,1364415.3451858235,1874158.3175396256,gradient_boosting,Baseline,baseline,1.0
IT,P03,2026-09,3,1256036.9972883004,1116563.7412320813,1493855.958361987,gradient_boosting,Baseline,baseline,1.0
IT,P03,2026-10,4,1245780.4204240164,1078444.891714142,1592921.213377263,gradient_boosting,Baseline,baseline,1.0
IT,P03,2026-11,5,1211993.3954036788,986215.1722453396,1640191.0999198793,gradient_boosting,Baseline,baseline,1.0
IT,P03,2026-12,6,1187633.9451206499,1016637.7447616896,1545426.6578516588,gradient_boosting,Baseline,baseline,1.0
IT,P03,2027-01,7,1107822.3071802529,890642.2554953328,1490217.8837712205,gradient_boosting,Baseline,baseline,1.0
IT,P03,2027-02,8,1114371.734999071,860032.6132483146,1399034.0971091373,gradient_boosting,Baseline,baseline,1.0
IT,P03,2027-03,9,1121027.577911565,869662.8805018234,1445265.6124216486,gradient_boosting,Baseline,baseline,1.0
IT,P03,2027-04,10,1206214.3634219905,900443.3806952145,1516533.972148057,gradient_boosting,Baseline,baseline,1.0
IT,P03,2027-05,11,1389530.669919786,1043871.699367388,1828335.2602108158,gradient_boosting,Baseline,baseline,1.0
IT,P03,2027-06,12,1541151.135267656,1227623.288889777,2006124.9403338311,gradient_boosting,Baseline,baseline,1.0
IT,P04,2026-07,1,1570726.0121334053,1406835.4746806521,1786994.0220562224,gradient_boosting,Baseline,baseline,1.0
IT,P04,2026-08,2,1631015.5015518942,1416360.825568312,1945510.5303837091,gradient_boosting,Baseline,baseline,1.0
IT,P04,2026-09,3,1596112.0873259325,1418876.1059570343,1898321.1139585131,gradient_boosting,Baseline,baseline,1.0
IT,P04,2026-10,4,1653209.07464148,1431146.976026271,2113881.1960521005,gradient_boosting,Baseline,baseline,1.0
IT,P04,2026-11,5,1600679.4482057956,1302494.1915595708,2166200.0756178712,gradient_boosting,Baseline,baseline,1.0
IT,P04,2026-12,6,1701598.0051969138,1456600.9717065147,2214230.175032063,gradient_boosting,Baseline,baseline,1.0
IT,P04,2027-01,7,1654422.0189154483,1330085.2933883425,2225491.636982842,gradient_boosting,Baseline,baseline,1.0
IT,P04,2027-02,8,1628479.4550419122,1256802.7322965567,2044468.836108124,gradient_boosting,Baseline,baseline,1.0
IT,P04,2027-03,9,1824786.9957763287,1415620.4060613227,2352575.3932859856,gradient_boosting,Baseline,baseline,1.0
IT,P04,2027-04,10,1722376.900276992,1285760.5795017218,2165488.2923984127,gradient_boosting,Baseline,baseline,1.0
IT,P04,2027-05,11,1925215.0753741749,1446299.513845612,2533185.255996706,gradient_boosting,Baseline,baseline,1.0
IT,P04,2027-06,12,2144022.1438678056,1707847.7609857451,2790885.460233734,gradient_boosting,Baseline,baseline,1.0
IT,P05,2026-07,1,6042938.882925472,5412414.849028795,6874970.921740722,gradient_boosting,Baseline,baseline,1.0
IT,P05,2026-08,2,5966817.677710042,5181536.781211335,7117349.046541362,gradient_boosting,Baseline,baseline,1.0
IT,P05,2026-09,3,5928720.45869858,5270381.613260883,7051268.71406687,gradient_boosting,Baseline,baseline,1.0
IT,P05,2026-10,4,5882049.216034363,5091961.493249634,7521101.488463886,gradient_boosting,Baseline,baseline,1.0
IT,P05,2026-11,5,5994543.713587782,4877840.080192113,8112418.173559874,gradient_boosting,Baseline,baseline,1.0
IT,P05,2026-12,6,5731271.393398132,4906079.729313855,7457903.700992902,gradient_boosting,Baseline,baseline,1.0
IT,P05,2027-01,7,5807156.434479929,4668708.033135761,7811657.444004719,gradient_boosting,Baseline,baseline,1.0
IT,P05,2027-02,8,5742100.718393938,4431549.842189312,7208900.2634966215,gradient_boosting,Baseline,baseline,1.0
IT,P05,2027-03,9,5859979.0044194525,4546013.248093041,7554877.6064708,gradient_boosting,Baseline,baseline,1.0
IT,P05,2027-04,10,5796078.688622229,4326793.683961976,7287220.665821098,gradient_boosting,Baseline,baseline,1.0
IT,P05,2027-05,11,5750058.456626636,4319676.724319561,7565888.866008803,gradient_boosting,Baseline,baseline,1.0
IT,P05,2027-06,12,5728215.498688882,4562881.98415307,7456449.7358857645,gradient_boosting,Baseline,baseline,1.0
IT,P06,2026-07,1,3311890.6431695293,2966325.895848277,3767893.7862685816,gradient_boosting,Baseline,baseline,1.0
IT,P06,2026-08,2,3429542.304575012,2978187.1264911243,4090832.1604537545,gradient_boosting,Baseline,baseline,1.0
IT,P06,2026-09,3,3356003.100254706,2983344.7464499795,3991431.1747347857,gradient_boosting,Baseline,baseline,1.0
IT,P06,2026-10,4,3386648.4792836728,2931747.5958338105,4330349.166241248,gradient_boosting,Baseline,baseline,1.0
IT,P06,2026-11,5,3486404.2672176734,2836933.5987724215,4718152.154540825,gradient_boosting,Baseline,baseline,1.0
IT,P06,2026-12,6,3542954.10564441,3032837.58986073,4610322.688150867,gradient_boosting,Baseline,baseline,1.0
IT,P06,2027-01,7,3477624.5255832337,2795862.9566820734,4678023.025422175,gradient_boosting,Baseline,baseline,1.0
IT,P06,2027-02,8,3383730.5106119565,2611443.293267018,4248092.634706483,gradient_boosting,Baseline,baseline,1.0
IT,P06,2027-03,9,3621067.044419417,2809125.8934117313,4668398.69302977,gradient_boosting,Baseline,baseline,1.0
IT,P06,2027-04,10,3682305.2368781897,2748854.164561378,4629642.256706246,gradient_boosting,Baseline,baseline,1.0
IT,P06,2027-05,11,3563574.8031922174,2677101.6762413788,4688928.143954726,gradient_boosting,Baseline,baseline,1.0
IT,P06,2027-06,12,4417320.948706233,3518672.4695827193,5750051.063693788,gradient_boosting,Baseline,baseline,1.0
IT,P07,2026-07,1,522299.4851740165,467802.4292424084,594213.153993237,gradient_boosting,Baseline,baseline,1.0
IT,P07,2026-08,2,539445.2578030109,468449.95033082063,643461.9588978323,gradient_boosting,Baseline,baseline,1.0
IT,P07,2026-09,3,553709.2558184676,492224.09814859246,658548.9701261878,gradient_boosting,Baseline,baseline,1.0
IT,P07,2026-10,4,582679.8992682395,504413.2582020065,745045.5609480472,gradient_boosting,Baseline,baseline,1.0
IT,P07,2026-11,5,576503.1508412019,469108.2941235566,780181.9223367666,gradient_boosting,Baseline,baseline,1.0
IT,P07,2026-12,6,608294.1944669568,520711.6557717553,791552.0331899367,gradient_boosting,Baseline,baseline,1.0
IT,P07,2027-01,7,572089.0541940177,459935.39060289646,769561.4487486326,gradient_boosting,Baseline,baseline,1.0
IT,P07,2027-02,8,658647.7314649984,508320.977561755,826896.9907998283,gradient_boosting,Baseline,baseline,1.0
IT,P07,2027-03,9,549394.7827279746,426205.61589571816,708297.8177930634,gradient_boosting,Baseline,baseline,1.0
IT,P07,2027-04,10,487912.24516428245,364228.25398292654,613436.1500384501,gradient_boosting,Baseline,baseline,1.0
IT,P07,2027-05,11,618963.0449588575,464990.1003078358,814427.4785464506,gradient_boosting,Baseline,baseline,1.0
IT,P07,2027-06,12,625881.4475721762,498553.7261990911,814713.3353334103,gradient_boosting,Baseline,baseline,1.0
NL,P01,2026-07,1,1188170.6630086638,1064196.1906679426,1351765.9067065401,gradient_boosting,Baseline,baseline,1.0
NL,P01,2026-08,2,1190606.2903593318,1033912.9865630615,1420180.9076806402,gradient_boosting,Baseline,baseline,1.0
NL,P01,2026-09,3,1279534.9542374648,1137452.4306410025,1521803.0356165797,gradient_boosting,Baseline,baseline,1.0
NL,P01,2026-10,4,1012624.8275437076,876607.1890227087,1294796.0511675482,gradient_boosting,Baseline,baseline,1.0
NL,P01,2026-11,5,1432379.705174782,1165546.4485342102,1938439.9725635727,gradient_boosting,Baseline,baseline,1.0
NL,P01,2026-12,6,1535781.1414667985,1314658.5128549235,1998458.4698002432,gradient_boosting,Baseline,baseline,1.0
NL,P01,2027-01,7,1681804.7156522046,1352099.8228170236,2262326.230507919,gradient_boosting,Baseline,baseline,1.0
NL,P01,2027-02,8,1375383.174076074,1061471.9920362963,1726719.9953920436,gradient_boosting,Baseline,baseline,1.0
NL,P01,2027-03,9,1486966.82743614,1153548.6546797382,1917046.5248578414,gradient_boosting,Baseline,baseline,1.0
NL,P01,2027-04,10,1146428.1049679986,855812.7227342989,1441366.6596349801,gradient_boosting,Baseline,baseline,1.0
NL,P01,2027-05,11,1492685.5458289778,1121365.8187448152,1964065.7633009953,gradient_boosting,Baseline,baseline,1.0
NL,P01,2027-06,12,1273779.5197945535,1014645.0712240201,1658085.8325114935,gradient_boosting,Baseline,baseline,1.0
NL,P02,2026-07,1,9491144.362307042,8500832.405565819,10797948.277993374,gradient_boosting,Baseline,baseline,1.0
NL,P02,2026-08,2,9832694.928182967,8538633.687289622,11728650.958025122,gradient_boosting,Baseline,baseline,1.0
NL,P02,2026-09,3,10905592.1677102,9694609.965644846,12970464.942013416,gradient_boosting,Baseline,baseline,1.0
NL,P02,2026-10,4,11203104.2500783,9698282.57994752,14324885.929378077,gradient_boosting,Baseline,baseline,1.0
NL,P02,2026-11,5,13338591.653492488,10853789.727688985,18051120.904200234,gradient_boosting,Baseline,baseline,1.0
NL,P02,2026-12,6,12241328.764047343,10478815.394842243,15929214.44962842,gradient_boosting,Baseline,baseline,1.0
NL,P02,2027-01,7,9526509.263629792,7658910.316720928,12814847.997336276,gradient_boosting,Baseline,baseline,1.0
NL,P02,2027-02,8,10438611.6026563,8056150.504682495,13105118.426758548,gradient_boosting,Baseline,baseline,1.0
NL,P02,2027-03,9,11180790.006709477,8673754.540129635,14414642.096949,gradient_boosting,Baseline,baseline,1.0
NL,P02,2027-04,10,10922887.399372675,8153974.911177036,13732990.020200422,gradient_boosting,Baseline,baseline,1.0
NL,P02,2027-05,11,11299325.104188632,8488510.511894548,14867577.198397437,gradient_boosting,Baseline,baseline,1.0
NL,P02,2027-06,12,11481057.511624075,9145380.527461901,14944955.94131073,gradient_boosting,Baseline,baseline,1.0
NL,P03,2026-07,1,9002137.736441718,8062849.037806582,10241611.965729514,gradient_boosting,Baseline,baseline,1.0
NL,P03,2026-08,2,9742385.28359651,8460209.513735447,11620927.66270942,gradient_boosting,Baseline,baseline,1.0
NL,P03,2026-09,3,6894907.423494793,6129280.940646625,8200394.223401857,gradient_boosting,Baseline,baseline,1.0
NL,P03,2026-10,4,5833374.356149523,5049824.730512714,7458863.219506073,gradient_boosting,Baseline,baseline,1.0
NL,P03,2026-11,5,5627250.624099681,4578968.800127602,7615360.302844492,gradient_boosting,Baseline,baseline,1.0
NL,P03,2026-12,6,5962818.330705635,5104288.408947766,7759207.65995188,gradient_boosting,Baseline,baseline,1.0
NL,P03,2027-01,7,5248787.836725869,4219803.308904995,7060552.447547946,gradient_boosting,Baseline,baseline,1.0
NL,P03,2027-02,8,5198345.088103773,4011898.5166939422,6526244.159273336,gradient_boosting,Baseline,baseline,1.0
NL,P03,2027-03,9,5830681.353467207,4523284.922741284,7517106.111567084,gradient_boosting,Baseline,baseline,1.0
NL,P03,2027-04,10,6246888.9769391315,4663325.193098254,7854009.735789471,gradient_boosting,Baseline,baseline,1.0
NL,P03,2027-05,11,7531306.535735305,5657822.401551285,9909643.30102618,gradient_boosting,Baseline,baseline,1.0
NL,P03,2027-06,12,8484006.964565184,6758042.2805155,11043678.699704057,gradient_boosting,Baseline,baseline,1.0
NL,P04,2026-07,1,1521170.2526451393,1362450.3942246765,1730615.0958272566,gradient_boosting,Baseline,baseline,1.0
NL,P04,2026-08,2,1574522.3745035422,1367302.6455638877,1878124.3078356723,gradient_boosting,Baseline,baseline,1.0
NL,P04,2026-09,3,1592223.6008803146,1415419.4060486534,1893696.3786534728,gradient_boosting,Baseline,baseline,1.0
NL,P04,2026-10,4,1613664.9248050188,1396914.4694872815,2063317.939392449,gradient_boosting,Baseline,baseline,1.0
NL,P04,2026-11,5,1534442.752705543,1248596.5100132236,2076561.931664593,gradient_boosting,Baseline,baseline,1.0
NL,P04,2026-12,6,1663548.1721945857,1424029.5749634586,2164717.2535715466,gradient_boosting,Baseline,baseline,1.0
NL,P04,2027-01,7,1634324.963287727,1313928.111106422,2198457.525543251,gradient_boosting,Baseline,baseline,1.0
NL,P04,2027-02,8,1402539.8107046853,1082430.5217918619,1760813.69986514,gradient_boosting,Baseline,baseline,1.0
NL,P04,2027-03,9,1816076.4561243963,1408863.004946769,2341345.4791673464,gradient_boosting,Baseline,baseline,1.0
NL,P04,2027-04,10,1840205.2296686189,1373719.8531403395,2313630.0073560374,gradient_boosting,Baseline,baseline,1.0
NL,P04,2027-05,11,1815839.5465695993,1364132.1881477705,2389269.658992177,gradient_boosting,Baseline,baseline,1.0
NL,P04,2027-06,12,1863158.357089985,1484122.1848472676,2425283.518543743,gradient_boosting,Baseline,baseline,1.0
NL,P05,2026-07,1,2519128.060075891,2256280.6579899034,2865978.3752071518,gradient_boosting,Baseline,baseline,1.0
NL,P05,2026-08,2,2550238.196640082,2214606.4670459325,3041979.22204247,gradient_boosting,Baseline,baseline,1.0
NL,P05,2026-09,3,2537300.21191837,2255552.5222305623,3017714.484454299,gradient_boosting,Baseline,baseline,1.0
NL,P05,2026-10,4,2548085.892070214,2205822.28529221,3258118.368568094,gradient_boosting,Baseline,baseline,1.0
NL,P05,2026-11,5,2638159.311934379,2146705.3781785923,3570221.9500662363,gradient_boosting,Baseline,baseline,1.0
NL,P05,2026-12,6,2544958.335208033,2178533.8092163736,3311665.577184829,gradient_boosting,Baseline,baseline,1.0
NL,P05,2027-01,7,2478138.2136978325,1992318.256972859,3333536.3086424083,gradient_boosting,Baseline,baseline,1.0
NL,P05,2027-02,8,2489407.12063264,1921236.1944898365,3125317.462717453,gradient_boosting,Baseline,baseline,1.0
