country_code,product_id,year_month,horizon,forecast_eur,forecast_lo_eur,forecast_hi_eur,model,scenario
HU,P05,2027-01,7,1370529.335996033,1101847.5897465535,1843605.5254500927,gradient_boosting,Baseline
HU,P05,2027-02,8,1485321.1915211957,1146318.257846103,1864741.2948773832,gradient_boosting,Baseline
HU,P05,2027-03,9,1450137.888037352,1124977.7594096633,1869565.4452628235,gradient_boosting,Baseline
HU,P05,2027-04,10,1449081.366862398,1081744.4763120718,1821882.7331976905,gradient_boosting,Baseline
HU,P05,2027-05,11,1537811.0235625077,1155265.9046847564,2023441.5682832873,gradient_boosting,Baseline
HU,P05,2027-06,12,1358113.974417345,1081822.7400337546,1767864.4576421499,gradient_boosting,Baseline
HU,P06,2026-07,1,819258.2498734102,733776.330145101,932059.1775618251,gradient_boosting,Baseline
HU,P06,2026-08,2,833078.8656004667,723439.028459686,993714.4706004836,gradient_boosting,Baseline
HU,P06,2026-09,3,830003.0591835389,737837.5979344866,987156.4437169273,gradient_boosting,Baseline
HU,P06,2026-10,4,814532.5542410429,705123.036013956,1041504.7173363892,gradient_boosting,Baseline
HU,P06,2026-11,5,844067.6139583638,686829.0623064017,1142277.0069501936,gradient_boosting,Baseline
HU,P06,2026-12,6,834697.4856908602,714517.2743650421,1086162.7447819063,gradient_boosting,Baseline
HU,P06,2027-01,7,897220.685800537,721327.4638894215,1206921.275193178,gradient_boosting,Baseline
HU,P06,2027-02,8,903532.4629301939,697314.3349236046,1134336.6704158129,gradient_boosting,Baseline
HU,P06,2027-03,9,939143.0332647008,728561.7692240482,1210774.0771653946,gradient_boosting,Baseline
HU,P06,2027-04,10,951688.3189655701,710438.7688324228,1196526.679149517,gradient_boosting,Baseline
HU,P06,2027-05,11,991384.4453918929,744768.1351267847,1304457.0927241049,gradient_boosting,Baseline
HU,P06,2027-06,12,977120.2862145485,778337.4335932974,1271922.8705241159,gradient_boosting,Baseline
HU,P07,2026-07,1,1058906.6668868652,948419.680991293,1204703.9833969425,gradient_boosting,Baseline
HU,P07,2026-08,2,1074468.1021626317,933059.5121737793,1281648.767488608,gradient_boosting,Baseline
HU,P07,2026-09,3,1104869.7647289722,982182.4681465391,1314066.6117460998,gradient_boosting,Baseline
HU,P07,2026-10,4,1125789.5654010708,974571.4301230022,1439494.5137408453,gradient_boosting,Baseline
HU,P07,2026-11,5,1175053.9172620235,956157.0267667567,1590200.890803725,gradient_boosting,Baseline
HU,P07,2026-12,6,1109947.489281432,950136.6283298183,1444335.980626408,gradient_boosting,Baseline
HU,P07,2027-01,7,1153951.5063336454,927728.1795752909,1552269.8546485724,gradient_boosting,Baseline
HU,P07,2027-02,8,1244172.7365525414,960208.4262757086,1561992.310521085,gradient_boosting,Baseline
HU,P07,2027-03,9,1232419.1370350677,956077.4398576295,1588875.2729575213,gradient_boosting,Baseline
HU,P07,2027-04,10,1265136.9383072276,944429.2957513165,1590615.4034836895,gradient_boosting,Baseline
HU,P07,2027-05,11,1339350.1847636127,1006174.0871814847,1762308.1099135047,gradient_boosting,Baseline
HU,P07,2027-06,12,1310361.7945049333,1043785.1415048146,1705705.1814456852,gradient_boosting,Baseline
IT,P01,2026-07,1,112300.5899086959,100583.0759092943,127762.88244418701,gradient_boosting,Baseline
IT,P01,2026-08,2,97682.5505349601,84826.7461515064,116517.85683194322,gradient_boosting,Baseline
IT,P01,2026-09,3,75616.25393667504,67219.65003878745,89933.49060273517,gradient_boosting,Baseline
IT,P01,2026-10,4,93999.26585920725,81373.11072543432,120192.46905329976,gradient_boosting,Baseline
IT,P01,2026-11,5,58152.05837571388,47319.104613044525,78697.20161148139,gradient_boosting,Baseline
IT,P01,2026-12,6,59202.35555606823,50678.36725649211,77037.96178936725,gradient_boosting,Baseline
IT,P01,2027-01,7,62896.56037527876,50566.17296154694,84607.05159251323,gradient_boosting,Baseline
IT,P01,2027-02,8,61730.807390354435,47641.64948772606,77499.72623027321,gradient_boosting,Baseline
IT,P01,2027-03,9,29361.59647835849,22777.93256172312,37853.93557848736,gradient_boosting,Baseline
IT,P01,2027-04,10,48936.91040405802,36531.58043981345,61526.78111805568,gradient_boosting,Baseline
IT,P01,2027-05,11,49872.61410419984,37466.32698639921,65622.05560447229,gradient_boosting,Baseline
IT,P01,2027-06,12,96825.35364273324,77127.45127113331,126038.0973379327,gradient_boosting,Baseline
IT,P02,2026-07,1,4342081.895860836,3889026.34697491,4939928.626153579,gradient_boosting,Baseline
IT,P02,2026-08,2,4446694.956353108,3861474.359647801,5304113.820351601,gradient_boosting,Baseline
IT,P02,2026-09,3,4494416.231442069,3995345.8479864253,5345392.278407132,gradient_boosting,Baseline
IT,P02,2026-10,4,4982168.05845075,4312954.0360481925,6370465.500024177,gradient_boosting,Baseline
IT,P02,2026-11,5,5965818.756577707,4854466.199993702,8073544.678859176,gradient_boosting,Baseline
IT,P02,2026-12,6,5611676.2002703985,4803703.919052415,7302278.644661473,gradient_boosting,Baseline
IT,P02,2027-01,7,4699149.768445402,3777917.5609230655,6321191.564810506,gradient_boosting,Baseline
IT,P02,2027-02,8,4884836.82355925,3769943.9484264734,6132651.3050686605,gradient_boosting,Baseline
IT,P02,2027-03,9,5034228.622626923,3905418.431556045,6490293.063892369,gradient_boosting,Baseline
IT,P02,2027-04,10,5010282.564469673,3740194.0379738575,6299264.831769472,gradient_boosting,Baseline
IT,P02,2027-05,11,5244414.362587113,3939816.408065736,6900565.7131897425,gradient_boosting,Baseline
IT,P02,2027-06,12,5753890.990019055,4583334.11917689,7489871.664685654,gradient_boosting,Baseline
IT,P03,2026-07,1,1483281.938238004,1328515.3703108528,1687510.0661605122,gradient_boosting,Baseline
IT,P03,2026-08,2,1571197.4931673405,1364415.3451858235,1874158.3175396256,gradient_boosting,Baseline
IT,P03,2026-09,3,1256036.9972883004,1116563.7412320813,1493855.958361987,gradient_boosting,Baseline
IT,P03,2026-10,4,1245780.4204240164,1078444.891714142,1592921.213377263,gradient_boosting,Baseline
IT,P03,2026-11,5,1211993.3954036788,986215.1722453396,1640191.0999198793,gradient_boosting,Baseline
IT,P03,2026-12,6,1187633.9451206499,1016637.7447616896,1545426.6578516588,gradient_boosting,Baseline
IT,P03,2027-01,7,1107822.3071802529,890642.2554953328,1490217.8837712205,gradient_boosting,Baseline
IT,P03,2027-02,8,1114371.734999071,860032.6132483146,1399034.0971091373,gradient_boosting,Baseline
IT,P03,2027-03,9,1121027.577911565,869662.8805018234,1445265.6124216486,gradient_boosting,Baseline
IT,P03,2027-04,10,1206214.3634219905,900443.3806952145,1516533.972148057,gradient_boosting,Baseline
IT,P03,2027-05,11,1389530.669919786,1043871.699367388,1828335.2602108158,gradient_boosting,Baseline
IT,P03,2027-06,12,1541151.135267656,1227623.288889777,2006124.9403338311,gradient_boosting,Baseline
IT,P04,2026-07,1,1570726.0121334053,1406835.4746806521,1786994.0220562224,gradient_boosting,Baseline
IT,P04,2026-08,2,1631015.5015518942,1416360.825568312,1945510.5303837091,gradient_boosting,Baseline
IT,P04,2026-09,3,1596112.0873259325,1418876.1059570343,1898321.1139585131,gradient_boosting,Baseline
IT,P04,2026-10,4,1653209.07464148,1431146.976026271,2113881.1960521005,gradient_boosting,Baseline
IT,P04,2026-11,5,1600679.4482057956,1302494.1915595708,2166200.0756178712,gradient_boosting,Baseline
IT,P04,2026-12,6,1701598.0051969138,1456600.9717065147,2214230.175032063,gradient_boosting,Baseline
IT,P04,2027-01,7,1654422.0189154483,1330085.2933883425,2225491.636982842,gradient_boosting,Baseline
IT,P04,2027-02,8,1628479.4550419122,1256802.7322965567,2044468.836108124,gradient_boosting,Baseline
IT,P04,2027-03,9,1824786.9957763287,1415620.4060613227,2352575.3932859856,gradient_boosting,Baseline
IT,P04,2027-04,10,1722376.900276992,1285760.5795017218,2165488.2923984127,gradient_boosting,Baseline
IT,P04,2027-05,11,1925215.0753741749,1446299.513845612,2533185.255996706,gradient_boosting,Baseline
IT,P04,2027-06,12,2144022.1438678056,1707847.7609857451,2790885.460233734,gradient_boosting,Baseline
IT,P05,2026-07,1,6042938.882925472,5412414.849028795,6874970.921740722,gradient_boosting,Baseline
IT,P05,2026-08,2,5966817.677710042,5181536.781211335,7117349.046541362,gradient_boosting,Baseline
IT,P05,2026-09,3,5928720.45869858,5270381.613260883,7051268.71406687,gradient_boosting,Baseline
IT,P05,2026-10,4,5882049.216034363,5091961.493249634,7521101.488463886,gradient_boosting,Baseline
IT,P05,2026-11,5,5994543.713587782,4877840.080192113,8112418.173559874,gradient_boosting,Baseline
IT,P05,2026-12,6,5731271.393398132,4906079.729313855,7457903.700992902,gradient_boosting,Baseline
IT,P05,2027-01,7,5807156.434479929,4668708.033135761,7811657.444004719,gradient_boosting,Baseline
IT,P05,2027-02,8,5742100.718393938,4431549.842189312,7208900.2634966215,gradient_boosting,Baseline
IT,P05,2027-03,9,5859979.0044194525,4546013.248093041,7554877.6064708,gradient_boosting,Baseline
IT,P05,2027-04,10,5796078.688622229,4326793.683961976,7287220.665821098,gradient_boosting,Baseline
IT,P05,2027-05,11,5750058.456626636,4319676.724319561,7565888.866008803,gradient_boosting,Baseline
IT,P05,2027-06,12,5728215.498688882,4562881.98415307,7456449.7358857645,gradient_boosting,Baseline
IT,P06,2026-07,1,3311890.6431695293,2966325.895848277,3767893.7862685816,gradient_boosting,Baseline
IT,P06,2026-08,2,3429542.304575012,2978187.1264911243,4090832.1604537545,gradient_boosting,Baseline
IT,P06,2026-09,3,3356003.100254706,2983344.7464499795,3991431.1747347857,gradient_boosting,Baseline
IT,P06,2026-10,4,3386648.4792836728,2931747.5958338105,4330349.166241248,gradient_boosting,Baseline
IT,P06,2026-11,5,3486404.2672176734,2836933.5987724215,4718152.154540825,gradient_boosting,Baseline
IT,P06,2026-12,6,3542954.10564441,3032837.58986073,4610322.688150867,gradient_boosting,Baseline
IT,P06,2027-01,7,3477624.5255832337,2795862.9566820734,4678023.025422175,gradient_boosting,Baseline
IT,P06,2027-02,8,3383730.5106119565,2611443.293267018,4248092.634706483,gradient_boosting,Baseline
IT,P06,2027-03,9,3621067.044419417,2809125.8934117313,4668398.69302977,gradient_boosting,Baseline
IT,P06,2027-04,10,3682305.2368781897,2748854.164561378,4629642.256706246,gradient_boosting,Baseline
IT,P06,2027-05,11,3563574.8031922174,2677101.6762413788,4688928.143954726,gradient_boosting,Baseline
IT,P06,2027-06,12,4417320.948706233,3518672.4695827193,5750051.063693788,gradient_boosting,Baseline
IT,P07,2026-07,1,522299.4851740165,467802.4292424084,594213.153993237,gradient_boosting,Baseline
IT,P07,2026-08,2,539445.2578030109,468449.95033082063,643461.9588978323,gradient_boosting,Baseline
IT,P07,2026-09,3,553709.2558184676,492224.09814859246,658548.9701261878,gradient_boosting,Baseline
IT,P07,2026-10,4,582679.8992682395,504413.2582020065,745045.5609480472,gradient_boosting,Baseline
IT,P07,2026-11,5,576503.1508412019,469108.2941235566,780181.9223367666,gradient_boosting,Baseline
IT,P07,2026-12,6,608294.1944669568,520711.6557717553,791552.0331899367,gradient_boosting,Baseline
IT,P07,2027-01,7,572089.0541940177,459935.39060289646,769561.4487486326,gradient_boosting,Baseline
IT,P07,2027-02,8,658647.7314649984,508320.977561755,826896.9907998283,gradient_boosting,Baseline
IT,P07,2027-03,9,549394.7827279746,426205.61589571816,708297.8177930634,gradient_boosting,Baseline
IT,P07,2027-04,10,487912.24516428245,364228.25398292654,613436.1500384501,gradient_boosting,Baseline
IT,P07,2027-05,11,618963.0449588575,464990.1003078358,814427.4785464506,gradient_boosting,Baseline
IT,P07,2027-06,12,625881.4475721762,498553.7261990911,814713.3353334103,gradient_boosting,Baseline
NL,P01,2026-07,1,1188170.6630086638,1064196.1906679426,1351765.9067065401,gradient_boosting,Baseline
NL,P01,2026-08,2,1190606.2903593318,1033912.9865630615,1420180.9076806402,gradient_boosting,Baseline
NL,P01,2026-09,3,1279534.9542374648,1137452.4306410025,1521803.0356165797,gradient_boosting,Baseline
NL,P01,2026-10,4,1012624.8275437076,876607.1890227087,1294796.0511675482,gradient_boosting,Baseline
NL,P01,2026-11,5,1432379.705174782,1165546.4485342102,1938439.9725635727,gradient_boosting,Baseline
NL,P01,2026-12,6,1535781.1414667985,1314658.5128549235,1998458.4698002432,gradient_boosting,Baseline
NL,P01,2027-01,7,1681804.7156522046,1352099.8228170236,2262326.230507919,gradient_boosting,Baseline
NL,P01,2027-02,8,1375383.174076074,1061471.9920362963,1726719.9953920436,gradient_boosting,Baseline
NL,P01,2027-03,9,1486966.82743614,1153548.6546797382,1917046.5248578414,gradient_boosting,Baseline
NL,P01,2027-04,10,1146428.1049679986,855812.7227342989,1441366.6596349801,gradient_boosting,Baseline
NL,P01,2027-05,11,1492685.5458289778,1121365.8187448152,1964065.7633009953,gradient_boosting,Baseline
NL,P01,2027-06,12,1273779.5197945535,1014645.0712240201,1658085.8325114935,gradient_boosting,Baseline
NL,P02,2026-07,1,9491144.362307042,8500832.405565819,10797948.277993374,gradient_boosting,Baseline
NL,P02,2026-08,2,9832694.928182967,8538633.687289622,11728650.958025122,gradient_boosting,Baseline
NL,P02,2026-09,3,10905592.1677102,9694609.965644846,12970464.942013416,gradient_boosting,Baseline
NL,P02,2026-10,4,11203104.2500783,9698282.57994752,14324885.929378077,gradient_boosting,Baseline
NL,P02,2026-11,5,13338591.653492488,10853789.727688985,18051120.904200234,gradient_boosting,Baseline
NL,P02,2026-12,6,12241328.764047343,10478815.394842243,15929214.44962842,gradient_boosting,Baseline
NL,P02,2027-01,7,9526509.263629792,7658910.316720928,12814847.997336276,gradient_boosting,Baseline
NL,P02,2027-02,8,10438611.6026563,8056150.504682495,13105118.426758548,gradient_boosting,Baseline
NL,P02,2027-03,9,11180790.006709477,8673754.540129635,14414642.096949,gradient_boosting,Baseline
NL,P02,2027-04,10,10922887.399372675,8153974.911177036,13732990.020200422,gradient_boosting,Baseline
NL,P02,2027-05,11,11299325.104188632,8488510.511894548,14867577.198397437,gradient_boosting,Baseline
NL,P02,2027-06,12,11481057.511624075,9145380.527461901,14944955.94131073,gradient_boosting,Baseline
NL,P03,2026-07,1,9002137.736441718,8062849.037806582,10241611.965729514,gradient_boosting,Baseline
NL,P03,2026-08,2,9742385.28359651,8460209.513735447,11620927.66270942,gradient_boosting,Baseline
NL,P03,2026-09,3,6894907.423494793,6129280.940646625,8200394.223401857,gradient_boosting,Baseline
NL,P03,2026-10,4,5833374.356149523,5049824.730512714,7458863.219506073,gradient_boosting,Baseline
NL,P03,2026-11,5,5627250.624099681,4578968.800127602,7615360.302844492,gradient_boosting,Baseline
NL,P03,2026-12,6,5962818.330705635,5104288.408947766,7759207.65995188,gradient_boosting,Baseline
NL,P03,2027-01,7,5248787.836725869,4219803.308904995,7060552.447547946,gradient_boosting,Baseline
NL,P03,2027-02,8,5198345.088103773,4011898.5166939422,6526244.159273336,gradient_boosting,Baseline
NL,P03,2027-03,9,5830681.353467207,4523284.922741284,7517106.111567084,gradient_boosting,Baseline
NL,P03,2027-04,10,6246888.9769391315,4663325.193098254,7854009.735789471,gradient_boosting,Baseline
NL,P03,2027-05,11,7531306.535735305,5657822.401551285,9909643.30102618,gradient_boosting,Baseline
NL,P03,2027-06,12,8484006.964565184,6758042.2805155,11043678.699704057,gradient_boosting,Baseline
NL,P04,2026-07,1,1521170.2526451393,1362450.3942246765,1730615.0958272566,gradient_boosting,Baseline
NL,P04,2026-08,2,1574522.3745035422,1367302.6455638877,1878124.3078356723,gradient_boosting,Baseline
NL,P04,2026-09,3,1592223.6008803146,1415419.4060486534,1893696.3786534728,gradient_boosting,Baseline
NL,P04,2026-10,4,1613664.9248050188,1396914.4694872815,2063317.939392449,gradient_boosting,Baseline
NL,P04,2026-11,5,1534442.752705543,1248596.5100132236,2076561.931664593,gradient_boosting,Baseline
NL,P04,2026-12,6,1663548.1721945857,1424029.5749634586,2164717.2535715466,gradient_boosting,Baseline
NL,P04,2027-01,7,1634324.963287727,1313928.111106422,2198457.525543251,gradient_boosting,Baseline
NL,P04,2027-02,8,1402539.8107046853,1082430.5217918619,1760813.69986514,gradient_boosting,Baseline
NL,P04,2027-03,9,1816076.4561243963,1408863.004946769,2341345.4791673464,gradient_boosting,Baseline
NL,P04,2027-04,10,1840205.2296686189,1373719.8531403395,2313630.0073560374,gradient_boosting,Baseline
NL,P04,2027-05,11,1815839.5465695993,1364132.1881477705,2389269.658992177,gradient_boosting,Baseline
NL,P04,2027-06,12,1863158.357089985,1484122.1848472676,2425283.518543743,gradient_boosting,Baseline
NL,P05,2026-07,1,2519128.060075891,2256280.6579899034,2865978.3752071518,gradient_boosting,Baseline
NL,P05,2026-08,2,2550238.196640082,2214606.4670459325,3041979.22204247,gradient_boosting,Baseline
NL,P05,2026-09,3,2537300.21191837,2255552.5222305623,3017714.484454299,gradient_boosting,Baseline
NL,P05,2026-10,4,2548085.892070214,2205822.28529221,3258118.368568094,gradient_boosting,Baseline
NL,P05,2026-11,5,2638159.311934379,2146705.3781785923,3570221.9500662363,gradient_boosting,Baseline
NL,P05,2026-12,6,2544958.335208033,2178533.8092163736,3311665.577184829,gradient_boosting,Baseline
NL,P05,2027-01,7,2478138.2136978325,1992318.256972859,3333536.3086424083,gradient_boosting,Baseline
NL,P05,2027-02,8,2489407.12063264,1921236.1944898365,3125317.462717453,gradient_boosting,Baseline
NL,P05,2027-03,9,2415322.7553261784,1873742.0792553145,3113913.511098129,gradient_boosting,Baseline
NL,P05,2027-04,10,2455111.047480618,1832749.2679692244,3086731.0337257087,gradient_boosting,Baseline
NL,P05,2027-05,11,2520387.172011588,1893416.890512665,3316308.762179264,gradient_boosting,Baseline
NL,P05,2027-06,12,2488753.6548641524,1982447.9748315983,3239624.3711054637,gradient_boosting,Baseline
NL,P06,2026-07,1,165589.80135223237,148312.05760146098,188389.30713829963,gradient_boosting,Baseline
NL,P06,2026-08,2,167284.68679163337,145268.68497797396,199540.78880022728,gradient_boosting,Baseline
NL,P06,2026-09,3,180145.66148705024,160141.87017656767,214254.57241027578,gradient_boosting,Baseline
NL,P06,2026-10,4,151653.21069098986,131282.87112272996,193911.87437688856,gradient_boosting,Baseline
NL,P06,2026-11,5,146768.86105739177,119427.77752494063,198622.3526998113,gradient_boosting,Baseline
NL,P06,2026-12,6,124786.19491944961,106819.4087088123,162379.92603082725,gradient_boosting,Baseline
NL,P06,2027-01,7,135836.60265968333,109206.88037017368,182724.37126620236,gradient_boosting,Baseline
NL,P06,2027-02,8,140148.34604731764,108161.5268118804,175948.75086616533,gradient_boosting,Baseline
NL,P06,2027-03,9,118679.23581008134,92068.14185840888,153005.1729363624,gradient_boosting,Baseline
NL,P06,2027-04,10,163598.97337497777,122127.22475473858,205687.65258924462,gradient_boosting,Baseline
NL,P06,2027-05,11,159074.54562886138,119503.23937886198,209309.2344568768,gradient_boosting,Baseline
NL,P06,2027-06,12,125438.79595526222,99919.84804152805,163284.3731498105,gradient_boosting,Baseline
NL,P07,2026-07,1,2455373.706839088,2199178.473964165,2793445.8983562165,gradient_boosting,Baseline
NL,P07,2026-08,2,2535699.9329435755,2201981.5550497426,3024637.6669878815,gradient_boosting,Baseline
NL,P07,2026-09,3,2542543.87047727,2260213.9128033794,3023950.981148855,gradient_boosting,Baseline
NL,P07,2026-10,4,2537814.35974887,2196930.4441776588,3244984.6401354466,gradient_boosting,Baseline
NL,P07,2026-11,5,2633228.4149849904,2142693.041640532,3563548.965442986,gradient_boosting,Baseline
NL,P07,2026-12,6,2554317.358464869,2186545.3150646975,3323844.1479405668,gradient_boosting,Baseline
NL,P07,2027-01,7,2528446.990985345,2032764.3850063432,3401210.554898867,gradient_boosting,Baseline
NL,P07,2027-02,8,2580034.152610618,1991178.9260712545,3239094.8530396307,gradient_boosting,Baseline
NL,P07,2027-03,9,2651181.733657032,2056715.0966270678,3417990.6609194838,gradient_boosting,Baseline
NL,P07,2027-04,10,2644825.160272005,1974371.5386598497,3325252.399221514,gradient_boosting,Baseline
NL,P07,2027-05,11,2769334.1409995705,2080435.933125699,3643871.5365580493,gradient_boosting,Baseline
NL,P07,2027-06,12,2777665.2418263163,2212584.127262397,3615702.1787213692,gradient_boosting,Baseline
PL,P01,2026-07,1,1324469.285882845,1186273.3297286741,1506831.0309925005,gradient_boosting,Baseline
PL,P01,2026-08,2,1146528.4864225627,995636.1739185962,1367603.9507887047,gradient_boosting,Baseline
PL,P01,2026-09,3,1379276.124570695,1226118.110507577,1640429.2718802984,gradient_boosting,Baseline
PL,P01,2026-10,4,1660614.642332797,1437557.8141772074,2123350.3494271273,gradient_boosting,Baseline
PL,P01,2026-11,5,1569933.136218506,1277475.5078873266,2124591.0804961477,gradient_boosting,Baseline
PL,P01,2026-12,6,1321616.6534071702,1131329.547693976,1719773.686182948,gradient_boosting,Baseline
PL,P01,2027-01,7,1352908.738135639,1087681.3747138353,1819902.68982013,gradient_boosting,Baseline
PL,P01,2027-02,8,1303060.9091902955,1005656.2310005007,1635923.260893526,gradient_boosting,Baseline
PL,P01,2027-03,9,1301910.3994677132,1009986.8820940721,1678465.6933330616,gradient_boosting,Baseline
PL,P01,2027-04,10,1364482.369060263,1018591.0187721773,1715519.1728993023,gradient_boosting,Baseline
PL,P01,2027-05,11,1428204.7331828324,1072925.2215484916,1879222.336725315,gradient_boosting,Baseline
PL,P01,2027-06,12,1283532.8816748378,1022414.234101824,1670781.837512159,gradient_boosting,Baseline
PL,P02,2026-07,1,5982324.134470214,5358124.681452161,6806010.331350507,gradient_boosting,Baseline
PL,P02,2026-08,2,5163473.124747704,4483918.792193502,6159102.306502702,gradient_boosting,Baseline
PL,P02,2026-09,3,6414545.387349382,5702259.417090923,7629080.089012544,gradient_boosting,Baseline
PL,P02,2026-10,4,7155844.754343816,6194658.460433091,9149844.32404949,gradient_boosting,Baseline
PL,P02,2026-11,5,9282269.617154054,7553106.447630632,12561698.826784361,gradient_boosting,Baseline
PL,P02,2026-12,6,8832304.179331247,7560624.078501205,11493169.578953452,gradient_boosting,Baseline
PL,P02,2027-01,7,6728053.180890501,5409070.047860901,9050427.228394404,gradient_boosting,Baseline
PL,P02,2027-02,8,6712981.499944945,5180841.222691326,8427789.144969337,gradient_boosting,Baseline
PL,P02,2027-03,9,7675353.311219323,5954331.544581124,9895317.851642555,gradient_boosting,Baseline
PL,P02,2027-04,10,7854482.531977313,5863399.590633842,9875184.67247753,gradient_boosting,Baseline
PL,P02,2027-05,11,7689286.610304586,5776503.42995661,10117512.437705562,gradient_boosting,Baseline
PL,P02,2027-06,12,7721337.257521203,6150528.1485966155,10050907.331909355,gradient_boosting,Baseline
PL,P03,2026-07,1,5644773.494404407,5055794.286922853,6421983.472891874,gradient_boosting,Baseline
PL,P03,2026-08,2,6113677.255505176,5309068.464785534,7292526.324020504,gradient_boosting,Baseline
PL,P03,2026-09,3,5035764.911338305,4476581.917179417,5989240.312151609,gradient_boosting,Baseline
PL,P03,2026-10,4,4431733.803171378,3836455.127333225,5666650.937337762,gradient_boosting,Baseline
PL,P03,2026-11,5,4311975.554226324,3508711.9534282736,5835398.075546838,gradient_boosting,Baseline
PL,P03,2026-12,6,4330942.360047342,3707370.854210559,5635704.338306188,gradient_boosting,Baseline
PL,P03,2027-01,7,3510181.3910781695,2822037.298838148,4721817.795472959,gradient_boosting,Baseline
PL,P03,2027-02,8,3670746.5197671372,2832952.077674618,4608425.87954118,gradient_boosting,Baseline
PL,P03,2027-03,9,4538071.829645352,3520513.40846219,5850631.412926063,gradient_boosting,Baseline
PL,P03,2027-04,10,5240491.75880068,3912046.0333542293,6588699.342326421,gradient_boosting,Baseline
PL,P03,2027-05,11,5955921.7354380675,4474329.554474535,7836762.405961166,gradient_boosting,Baseline
PL,P03,2027-06,12,6099941.386664301,4858984.907947499,7940327.376287149,gradient_boosting,Baseline
PL,P04,2026-07,1,1696922.7482054662,1519864.7641453051,1930566.3645410086,gradient_boosting,Baseline
PL,P04,2026-08,2,1771758.3351363644,1538580.7773583785,2113391.6232084525,gradient_boosting,Baseline
PL,P04,2026-09,3,1786924.3242027396,1588500.1102976701,2125261.8789218003,gradient_boosting,Baseline
PL,P04,2026-10,4,1824609.6842241103,1579524.7389214071,2333043.1466766237,gradient_boosting,Baseline
PL,P04,2026-11,5,1893506.3849567722,1540771.3710897053,2562482.8749278313,gradient_boosting,Baseline
PL,P04,2026-12,6,1895979.8402709155,1622995.6013347511,2467172.481842744,gradient_boosting,Baseline
PL,P04,2027-01,7,1917870.4715807685,1541886.70103992,2579876.6255041435,gradient_boosting,Baseline
PL,P04,2027-02,8,1899655.8902963612,1466087.0949006034,2384916.3432891984,gradient_boosting,Baseline
PL,P04,2027-03,9,1994290.8332869215,1547116.8995375999,2571105.3138290215,gradient_boosting,Baseline
PL,P04,2027-04,10,1952892.9752957053,1457841.6624243143,2455308.6340334984,gradient_boosting,Baseline
PL,P04,2027-05,11,2085360.9479779163,1566607.5774245118,2743904.135397585,gradient_boosting,Baseline
PL,P04,2027-06,12,2188304.5110364603,1743121.4366035277,2848528.06202738,gradient_boosting,Baseline
PL,P05,2026-07,1,3564753.550337163,3192804.928656256,4055572.541199611,gradient_boosting,Baseline
PL,P05,2026-08,2,3609692.776849512,3134628.356751935,4305719.536159353,gradient_boosting,Baseline
PL,P05,2026-09,3,3716914.5798643962,3304179.779810151,4420677.897100579,gradient_boosting,Baseline
PL,P05,2026-10,4,3683889.201940362,3189062.3952182964,4710416.989460264,gradient_boosting,Baseline
PL,P05,2026-11,5,3781315.2895186893,3076906.6264792047,5117255.347578679,gradient_boosting,Baseline
PL,P05,2026-12,6,3588831.9602649366,3072109.9252865906,4670021.941297763,gradient_boosting,Baseline
PL,P05,2027-01,7,3537117.629417692,2843692.8946081367,4758051.823109802,gradient_boosting,Baseline
PL,P05,2027-02,8,3827224.7086431887,2953716.3984742174,4804875.874471877,gradient_boosting,Baseline
PL,P05,2027-03,9,3860749.785922249,2995065.2828514175,4977405.564056377,gradient_boosting,Baseline
PL,P05,2027-04,10,3759661.7343106666,2806601.0694060777,4726900.057541845,gradient_boosting,Baseline
PL,P05,2027-05,11,4193268.377134671,3150152.984385573,5517474.781528127,gradient_boosting,Baseline
PL,P05,2027-06,12,4041419.429895752,3219243.3946136115,5260737.981583833,gradient_boosting,Baseline
PL,P06,2026-07,1,113386.88390386,101556.02530754979,128998.74462547044,gradient_boosting,Baseline
PL,P06,2026-08,2,110330.85404203818,95810.43182480514,131605.02653762407,gradient_boosting,Baseline
PL,P06,2026-09,3,118685.01834231567,105505.95913543522,141156.92627028117,gradient_boosting,Baseline
PL,P06,2026-10,4,108869.05147684945,94245.55925434321,139205.76911837255,gradient_boosting,Baseline
PL,P06,2026-11,5,125547.07010696555,102159.32350786384,169902.895338696,gradient_boosting,Baseline
PL,P06,2026-12,6,138879.58617840093,118883.62560359703,180719.16485150973,gradient_boosting,Baseline
PL,P06,2027-01,7,141135.82033918463,113467.22713864135,189852.76081460362,gradient_boosting,Baseline
PL,P06,2027-02,8,140658.9874166598,108555.62172430061,176589.83378730094,gradient_boosting,Baseline
PL,P06,2027-03,9,140753.49612850606,109192.75608889194,181464.03513250698,gradient_boosting,Baseline
PL,P06,2027-04,10,143507.87168554807,107129.14474862913,180427.76581135695,gradient_boosting,Baseline
PL,P06,2027-05,11,156360.03155890858,117463.98650269344,205737.49480702827,gradient_boosting,Baseline
PL,P06,2027-06,12,150529.00419882938,119905.76847336678,195944.43572495042,gradient_boosting,Baseline
PL,P07,2026-07,1,1166296.4022962789,1044604.3040404341,1326879.8522145546,gradient_boosting,Baseline
PL,P07,2026-08,2,1227697.446812739,1066122.650374132,1464424.0404991528,gradient_boosting,Baseline
PL,P07,2026-09,3,1228205.0768456017,1091822.3416695965,1460754.321805306,gradient_boosting,Baseline
